playerID,yearID,teamID,lgID,round,POS,G,GS,InnOuts,PO,A,E,DP,TP,PB,SB,CS
nelsoje01,1998,NYA,AL,ALDS2,P,2,0,8,0,0,0,0,0,,,
nelsoje01,1998,NYA,AL,WS,P,3,0,7,0,1,0,0,0,,,
nixontr01,1998,BOS,AL,ALDS1,RF,2,1,30,3,0,0,0,0,,,
ogeach01,1998,CLE,AL,ALCS,P,2,1,20,1,2,0,0,0,,,
oleartr01,1998,BOS,AL,ALDS1,LF,4,4,105,8,0,0,0,0,,,
oneilpa01,1998,NYA,AL,ALCS,RF,6,6,168,10,0,0,0,0,,,
oneilpa01,1998,NYA,AL,ALDS2,RF,3,3,81,2,0,0,0,0,,,
oneilpa01,1998,NYA,AL,WS,RF,4,4,108,8,0,1,0,0,,,
perezed02,1998,ATL,NL,NLCS,C,3,1,30,6,0,0,0,0,0,,
perezed02,1998,ATL,NL,NLDS1,C,1,1,27,6,0,0,0,0,0,,
perezod01,1998,ATL,NL,NLCS,P,2,0,1,0,0,0,0,0,,,
perezod01,1998,ATL,NL,NLDS1,P,1,0,2,0,0,0,0,0,,,
pettian01,1998,NYA,AL,ALCS,P,1,1,14,0,0,0,0,0,,,
pettian01,1998,NYA,AL,ALDS2,P,1,1,21,0,1,0,0,0,,,
pettian01,1998,NYA,AL,WS,P,1,1,22,0,4,0,0,0,,,
pooleji02,1998,CLE,AL,ALCS,P,4,0,4,0,0,0,0,0,,,
pooleji02,1998,CLE,AL,ALDS1,P,2,0,3,0,0,0,0,0,,,
posadjo01,1998,NYA,AL,ALCS,C,5,3,93,35,1,0,0,0,0,,
posadjo01,1998,NYA,AL,ALDS2,C,1,1,27,11,1,0,0,0,0,,
posadjo01,1998,NYA,AL,WS,C,3,2,63,20,0,0,0,0,0,,
powelja04,1998,HOU,NL,NLDS2,P,3,0,7,2,0,0,0,0,,,
raineti01,1998,NYA,AL,ALCS,LF,1,1,18,1,0,0,0,0,,,
ramirma02,1998,CLE,AL,ALCS,RF,6,6,165,12,0,0,0,0,,,
ramirma02,1998,CLE,AL,ALDS1,RF,4,4,108,4,0,0,0,0,,,
reedst01,1998,CLE,AL,ALCS,P,3,0,5,0,1,0,0,0,,,
reedst01,1998,CLE,AL,ALDS1,P,2,0,2,0,0,0,0,0,,,
reynosh01,1998,HOU,NL,NLDS2,P,1,1,21,0,2,0,1,0,,,
riverma01,1998,NYA,AL,ALCS,P,4,0,17,3,1,0,0,0,,,
riverma01,1998,NYA,AL,ALDS2,P,3,0,10,0,0,0,0,0,,,
riverma01,1998,NYA,AL,WS,P,3,0,13,0,0,0,0,0,,,
riverru01,1998,SDN,NL,NLCS,LF,5,2,90,8,1,0,0,0,,,
riverru01,1998,SDN,NL,NLCS,RF,1,0,3,0,0,0,0,0,,,
riverru01,1998,SDN,NL,NLDS2,CF,1,1,24,1,0,0,0,0,,,
riverru01,1998,SDN,NL,NLDS2,RF,3,0,18,2,0,0,0,0,,,
riverru01,1998,SDN,NL,WS,CF,1,1,27,2,0,0,0,0,,,
riverru01,1998,SDN,NL,WS,LF,1,0,3,0,0,0,0,0,,,
riverru01,1998,SDN,NL,WS,RF,1,0,3,1,0,0,0,0,,,
rockejo01,1998,ATL,NL,NLCS,P,6,0,14,2,1,0,0,0,,,
rockejo01,1998,ATL,NL,NLDS1,P,2,0,4,0,0,0,0,0,,,
rodrihe02,1998,CHN,NL,NLDS1,LF,2,2,51,5,1,0,1,0,,,
rodriiv01,1998,TEX,AL,ALDS2,C,3,3,75,27,3,0,1,0,1,,
saberbr01,1998,BOS,AL,ALDS1,P,1,1,21,0,0,0,0,0,,,
sadledo01,1998,BOS,AL,ALDS1,2B,3,0,9,1,1,0,1,0,,,
schoupe01,1998,BOS,AL,ALDS1,P,1,1,16,2,1,0,0,0,,,
seaneru01,1998,ATL,NL,NLCS,P,4,0,9,0,1,0,0,0,,,
seaneru01,1998,ATL,NL,NLDS1,P,1,0,3,0,0,0,0,0,,,
seleaa01,1998,TEX,AL,ALDS2,P,1,1,18,1,0,0,0,0,,,
servasc01,1998,CHN,NL,NLDS1,C,1,1,27,6,1,0,0,0,0,,
sexsori01,1998,CLE,AL,ALCS,1B,3,2,54,20,3,0,2,0,,,
sexsori01,1998,CLE,AL,ALDS1,1B,3,1,32,12,1,0,2,0,,,
sheetan01,1998,SDN,NL,NLCS,SS,2,0,14,0,2,0,0,0,,,
sheetan01,1998,SDN,NL,NLDS2,2B,1,0,3,0,0,0,0,0,,,
sheetan01,1998,SDN,NL,WS,SS,2,0,9,0,2,0,0,0,,,
shueypa01,1998,CLE,AL,ALCS,P,5,0,19,0,0,0,0,0,,,
shueypa01,1998,CLE,AL,ALDS1,P,3,0,9,1,0,0,0,0,,,
smoltjo01,1998,ATL,NL,NLCS,P,2,2,41,2,5,1,0,0,,,
smoltjo01,1998,ATL,NL,NLDS1,P,1,1,23,0,0,0,0,0,,,
sojolu01,1998,NYA,AL,ALCS,1B,1,0,3,1,1,0,0,0,,,
sosasa01,1998,CHN,NL,NLDS1,RF,3,3,79,5,0,0,0,0,,,
spencsh01,1998,NYA,AL,ALCS,LF,3,3,81,7,1,0,0,0,,,
spencsh01,1998,NYA,AL,ALDS2,LF,2,2,45,1,0,0,0,0,,,
spencsh01,1998,NYA,AL,WS,LF,1,1,21,2,1,0,0,0,,,
spierbi01,1998,HOU,NL,NLDS2,3B,4,3,84,1,5,0,0,0,,,
stantmi02,1998,NYA,AL,ALCS,P,3,0,11,0,0,0,0,0,,,
stantmi02,1998,NYA,AL,WS,P,1,0,2,0,0,0,0,0,,,
stottto01,1998,TEX,AL,ALDS2,P,1,1,24,0,1,0,0,0,,,
swindgr01,1998,BOS,AL,ALDS1,P,1,0,4,0,0,0,0,0,,,
tapanke01,1998,CHN,NL,NLDS1,P,1,1,27,0,1,0,0,0,,,
thomeji01,1998,CLE,AL,ALCS,1B,4,4,111,47,4,0,5,0,,,
thomeji01,1998,CLE,AL,ALDS1,1B,3,3,76,26,1,0,1,0,,,
tuckemi01,1998,ATL,NL,NLCS,RF,5,4,99,7,0,0,0,0,,,
tuckemi01,1998,ATL,NL,NLDS1,RF,3,3,69,6,0,0,0,0,,,
valenjo02,1998,BOS,AL,ALDS1,3B,4,4,105,5,10,0,3,0,,,
vandejo02,1998,SDN,NL,NLCS,LF,2,2,36,5,1,0,0,0,,,
vandejo02,1998,SDN,NL,WS,LF,1,1,21,1,0,0,0,0,,,
varitja01,1998,BOS,AL,ALDS1,C,1,1,24,5,0,0,0,0,2,,
vaughgr01,1998,SDN,NL,NLCS,LF,2,2,39,3,0,0,0,0,,,
vaughgr01,1998,SDN,NL,NLDS2,LF,4,4,106,2,0,0,0,0,,,
vaughgr01,1998,SDN,NL,WS,LF,3,3,78,4,0,1,0,0,,,
vaughmo01,1998,BOS,AL,ALDS1,1B,4,4,102,30,4,0,3,0,,,
verasqu01,1998,SDN,NL,NLCS,2B,6,6,165,6,14,0,3,0,,,
verasqu01,1998,SDN,NL,NLDS2,2B,4,4,103,8,12,0,5,0,,,
verasqu01,1998,SDN,NL,WS,2B,4,4,102,9,16,0,4,0,,,
vizquom01,1998,CLE,AL,ALCS,SS,6,6,165,11,26,1,7,0,,,
vizquom01,1998,CLE,AL,ALDS1,SS,4,4,108,4,16,0,2,0,,,
wagnebi02,1998,HOU,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
wakefti01,1998,BOS,AL,ALDS1,P,1,1,4,0,0,0,0,0,,,
walldo01,1998,SDN,NL,NLCS,P,3,0,9,0,0,0,0,0,,,
walldo01,1998,SDN,NL,NLDS2,P,1,0,3,0,1,0,0,0,,,
walldo01,1998,SDN,NL,WS,P,2,0,8,0,1,0,1,0,,,
wasdijo01,1998,BOS,AL,ALDS1,P,1,0,5,0,0,0,0,0,,,
weisswa01,1998,ATL,NL,NLCS,SS,4,4,105,4,11,0,4,0,,,
weisswa01,1998,ATL,NL,NLDS1,SS,3,3,84,6,3,0,2,0,,,
wellsda01,1998,NYA,AL,ALCS,P,2,2,47,0,1,0,0,0,,,
wellsda01,1998,NYA,AL,ALDS2,P,1,1,24,0,2,0,0,0,,,
wellsda01,1998,NYA,AL,WS,P,1,1,21,0,0,0,0,0,,,
wettejo01,1998,TEX,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
whitema01,1998,CLE,AL,ALCS,LF,2,2,54,3,0,0,0,0,,,
willibe02,1998,NYA,AL,ALCS,CF,6,6,168,14,0,0,0,0,,,
willibe02,1998,NYA,AL,ALDS2,CF,3,3,81,8,0,0,0,0,,,
willibe02,1998,NYA,AL,WS,CF,4,4,108,6,0,0,0,0,,,
willige02,1998,ATL,NL,NLCS,LF,2,0,9,0,0,0,0,0,,,
willige02,1998,ATL,NL,NLCS,RF,5,2,63,3,0,0,0,0,,,
willige02,1998,ATL,NL,NLDS1,RF,2,0,15,2,0,0,0,0,,,
wilsoen01,1998,CLE,AL,ALCS,2B,5,4,108,5,19,1,4,0,,,
wilsoen01,1998,CLE,AL,ALDS1,2B,1,1,21,2,2,0,1,0,,,
woodke02,1998,CHN,NL,NLDS1,P,1,1,15,1,0,0,0,0,,,
wrighja02,1998,CLE,AL,ALCS,P,2,1,20,1,1,0,0,0,,,
wrighja02,1998,CLE,AL,ALDS1,P,1,1,13,0,0,0,0,0,,,
zeileto01,1998,TEX,AL,ALDS2,3B,3,3,75,0,4,0,0,0,,,
agbaybe01,1999,NYN,NL,NLCS,LF,2,0,25,3,0,0,0,0,,,
agbaybe01,1999,NYN,NL,NLCS,RF,3,1,36,1,0,0,0,0,,,
agbaybe01,1999,NYN,NL,NLDS2,RF,4,3,57,5,0,0,0,0,,,
alfoned01,1999,NYN,NL,NLCS,2B,6,6,178,15,17,1,6,0,,,
alfoned01,1999,NYN,NL,NLDS2,2B,4,4,108,5,11,0,5,0,,,
alomaro01,1999,CLE,AL,ALDS1,2B,5,5,120,13,14,1,4,0,,,
alomasa02,1999,CLE,AL,ALDS1,C,5,5,120,33,1,1,0,0,0,,
anderbr02,1999,ARI,NL,NLDS2,P,1,1,21,1,1,0,0,0,,,
assenpa01,1999,CLE,AL,ALDS1,P,1,0,3,1,0,0,0,0,,,
bagweje01,1999,HOU,NL,NLDS1,1B,4,4,114,34,3,0,4,0,,,
barkegl01,1999,HOU,NL,NLDS1,CF,2,0,27,1,0,0,0,0,,,
beckro01,1999,BOS,AL,ALCS,P,2,0,2,0,0,0,0,0,,,
beckro01,1999,BOS,AL,ALDS1,P,2,0,6,1,0,0,0,0,,,
bellde01,1999,HOU,NL,NLDS1,RF,1,1,21,1,0,0,0,0,,,
bellicl01,1999,NYA,AL,ALCS,SS,1,0,3,0,1,0,1,0,,,
bellja01,1999,ARI,NL,NLDS2,2B,4,4,106,8,11,1,2,0,,,
benitar01,1999,NYN,NL,NLCS,P,5,0,20,0,0,0,0,0,,,
benitar01,1999,NYN,NL,NLDS2,P,2,0,7,0,0,0,0,0,,,
biggicr01,1999,HOU,NL,NLDS1,2B,4,4,114,14,10,0,4,0,,,
bogarti01,1999,HOU,NL,NLDS1,SS,1,1,27,4,4,0,1,0,,,
boonebr01,1999,ATL,NL,NLCS,2B,6,6,156,5,14,0,1,0,,,
boonebr01,1999,ATL,NL,NLDS1,2B,4,4,113,11,15,0,4,0,,,
boonebr01,1999,ATL,NL,WS,2B,3,3,75,4,9,0,2,0,,,
brosisc01,1999,NYA,AL,ALCS,3B,5,5,135,5,4,0,0,0,,,
brosisc01,1999,NYA,AL,ALDS2,3B,3,3,81,2,3,0,1,0,,,
brosisc01,1999,NYA,AL,WS,3B,4,4,111,8,7,0,2,0,,,
buforda01,1999,BOS,AL,ALCS,CF,4,1,36,4,0,0,0,0,,,
buforda01,1999,BOS,AL,ALDS1,CF,1,1,24,3,0,0,0,0,,,
burbada01,1999,CLE,AL,ALDS1,P,1,1,12,0,1,0,1,0,,,
cabrejo01,1999,HOU,NL,NLDS1,P,1,0,6,0,0,0,0,0,,,
caminke01,1999,HOU,NL,NLDS1,3B,4,4,114,1,10,0,0,0,,,
cedenro01,1999,NYN,NL,NLCS,RF,4,4,90,12,0,0,0,0,,,
cedenro01,1999,NYN,NL,NLDS2,CF,1,0,3,0,0,0,0,0,,,
cedenro01,1999,NYN,NL,NLDS2,RF,4,1,51,4,0,0,0,0,,,
chouibo01,1999,ARI,NL,NLDS2,P,2,0,6,0,0,0,0,0,,,
claytro01,1999,TEX,AL,ALDS2,SS,3,3,75,4,10,0,1,0,,,
clemero02,1999,NYA,AL,ALCS,P,1,1,6,0,0,0,0,0,,,
clemero02,1999,NYA,AL,ALDS2,P,1,1,21,1,3,0,0,0,,,
clemero02,1999,NYA,AL,WS,P,1,1,23,0,3,0,0,0,,,
colbrgr01,1999,ARI,NL,NLDS2,1B,2,2,55,17,0,0,1,0,,,
colonba01,1999,CLE,AL,ALDS1,P,2,2,27,1,0,0,0,0,,,
coneda01,1999,NYA,AL,ALCS,P,1,1,21,0,0,0,0,0,,,
coneda01,1999,NYA,AL,WS,P,1,1,21,1,0,1,0,0,,,
cookde01,1999,NYN,NL,NLCS,P,3,0,4,0,0,0,0,0,,,
cookde01,1999,NYN,NL,NLDS2,P,1,0,5,1,0,0,0,0,,,
cordewi01,1999,CLE,AL,ALDS1,LF,1,1,27,3,0,0,0,0,,,
cormirh01,1999,BOS,AL,ALCS,P,4,0,11,0,1,0,0,0,,,
cormirh01,1999,BOS,AL,ALDS1,P,2,0,12,0,0,0,0,0,,,
crabtti01,1999,TEX,AL,ALDS2,P,2,0,5,0,1,0,0,0,,,
curtich01,1999,NYA,AL,ALCS,CF,1,0,3,0,0,0,0,0,,,
curtich01,1999,NYA,AL,ALCS,LF,2,1,30,0,0,0,0,0,,,
curtich01,1999,NYA,AL,ALDS2,LF,3,1,33,0,0,0,0,0,,,
curtich01,1999,NYA,AL,WS,LF,3,1,39,5,0,0,0,0,,,
daalom01,1999,ARI,NL,NLDS2,P,1,1,12,0,1,1,0,0,,,
daubabr01,1999,BOS,AL,ALCS,1B,1,0,3,0,0,0,0,0,,,
daubabr01,1999,BOS,AL,ALDS1,1B,1,0,3,1,0,0,0,0,,,
depause01,1999,CLE,AL,ALDS1,P,3,0,15,0,0,0,0,0,,,
diazei01,1999,CLE,AL,ALDS1,C,2,0,9,3,1,0,0,0,0,,
doteloc01,1999,NYN,NL,NLCS,P,1,0,9,0,0,0,0,0,,,
doteloc01,1999,NYN,NL,NLDS2,P,1,0,1,0,0,0,0,0,,,
dunstsh01,1999,NYN,NL,NLCS,CF,1,0,15,0,0,0,0,0,,,
dunstsh01,1999,NYN,NL,NLDS2,CF,2,2,31,7,0,0,0,0,,,
durazer01,1999,ARI,NL,NLDS2,1B,2,2,51,15,1,0,1,0,,,
elartsc01,1999,HOU,NL,NLDS1,P,2,0,7,0,1,0,0,0,,,
eusebto01,1999,HOU,NL,NLDS1,C,4,4,114,36,1,1,0,0,0,,
evereca01,1999,HOU,NL,NLDS1,CF,4,4,87,6,0,0,0,0,,,
evereca01,1999,HOU,NL,NLDS1,RF,2,0,27,2,0,0,0,0,,,
fasseje01,1999,TEX,AL,ALDS2,P,1,0,3,0,0,0,0,0,,,
finlest01,1999,ARI,NL,NLDS2,CF,4,4,106,10,0,0,0,0,,,
foxan01,1999,ARI,NL,NLDS2,SS,1,1,16,1,2,1,1,0,,,
francjo01,1999,NYN,NL,NLCS,P,3,0,8,0,2,0,0,0,,,
francjo01,1999,NYN,NL,NLDS2,P,3,0,11,1,1,0,0,0,,,
friasha01,1999,ARI,NL,NLDS2,SS,4,1,48,4,1,0,0,0,,,
frymatr01,1999,CLE,AL,ALDS1,3B,5,5,129,0,10,0,2,0,,,
garceri01,1999,BOS,AL,ALCS,P,2,0,9,0,1,0,0,0,,,
garceri01,1999,BOS,AL,ALDS1,P,2,0,7,1,0,0,0,0,,,
garcino01,1999,BOS,AL,ALCS,SS,5,5,132,7,12,4,0,0,,,
garcino01,1999,BOS,AL,ALDS1,SS,4,4,91,5,11,0,1,0,,,
gilkebe01,1999,ARI,NL,NLDS2,RF,2,2,42,5,0,0,0,0,,,
girarjo01,1999,NYA,AL,ALCS,C,3,3,63,20,1,0,0,0,1,,
girarjo01,1999,NYA,AL,ALDS2,C,2,2,54,12,0,0,0,0,0,,
girarjo01,1999,NYA,AL,WS,C,2,2,57,9,2,0,0,0,0,,
glavito02,1999,ATL,NL,NLCS,P,1,1,21,0,1,0,0,0,,,
glavito02,1999,ATL,NL,NLDS1,P,1,1,18,0,0,0,0,0,,,
glavito02,1999,ATL,NL,WS,P,1,1,21,0,1,0,0,0,,,
gonzaju03,1999,TEX,AL,ALDS2,RF,3,3,75,5,0,0,0,0,,,
gonzalu01,1999,ARI,NL,NLDS2,LF,4,4,106,6,0,0,0,0,,,
goodwto01,1999,TEX,AL,ALDS2,CF,3,2,54,6,0,0,0,0,,,
gordoto01,1999,BOS,AL,ALCS,P,3,0,6,0,1,0,0,0,,,
gordoto01,1999,BOS,AL,ALDS1,P,2,0,6,0,0,0,0,0,,,
greerru01,1999,TEX,AL,ALDS2,LF,3,3,75,9,0,0,0,0,,,
grimsja01,1999,NYA,AL,WS,P,1,0,7,0,0,0,0,0,,,
guilloz01,1999,ATL,NL,NLCS,SS,2,0,4,0,0,0,0,0,,,
guilloz01,1999,ATL,NL,WS,SS,1,1,27,4,3,1,1,0,,,
gutieri01,1999,HOU,NL,NLDS1,SS,3,3,87,4,16,1,3,0,,,
hamilda02,1999,NYN,NL,NLCS,CF,5,5,133,8,0,0,0,0,,,
hamilda02,1999,NYN,NL,NLDS2,CF,4,2,66,9,0,0,0,0,,,
hamptmi01,1999,HOU,NL,NLDS1,P,1,1,21,0,1,0,0,0,,,
harrile01,1999,ARI,NL,NLDS2,3B,1,0,6,0,0,0,0,0,,,
hattesc01,1999,BOS,AL,ALCS,C,1,0,3,0,0,0,0,0,0,,
hattesc01,1999,BOS,AL,ALDS1,C,1,0,6,2,0,0,0,0,0,,
helliri01,1999,TEX,AL,ALDS2,P,1,1,19,0,0,0,0,0,,,
henderi01,1999,NYN,NL,NLCS,LF,6,6,128,7,2,1,0,0,,,
henderi01,1999,NYN,NL,NLDS2,LF,4,4,93,7,1,0,1,0,,,
henrydo01,1999,HOU,NL,NLDS1,P,2,0,11,0,0,0,0,0,,,
hernajo01,1999,ATL,NL,NLDS1,SS,4,4,78,6,9,1,4,0,,,
hernajo01,1999,ATL,NL,WS,SS,1,0,3,1,0,0,0,0,,,
hernaor01,1999,NYA,AL,ALCS,P,2,2,45,0,0,0,0,0,,,
hernaor01,1999,NYA,AL,ALDS2,P,1,1,24,0,1,0,1,0,,,
hernaor01,1999,NYA,AL,WS,P,1,1,21,2,1,0,0,0,,,
hershor01,1999,NYN,NL,NLCS,P,2,0,13,2,0,0,1,0,,,
hershor01,1999,NYN,NL,NLDS2,P,1,0,3,0,0,0,0,0,,,
holmeda01,1999,ARI,NL,NLDS2,P,1,0,4,0,0,0,0,0,,,
holtch01,1999,HOU,NL,NLDS1,P,1,0,0,0,0,0,0,0,,,
huntebr01,1999,ATL,NL,NLCS,1B,6,3,118,31,2,1,2,0,,,
huntebr01,1999,ATL,NL,NLDS1,1B,3,1,42,11,1,0,2,0,,,
huntebr01,1999,ATL,NL,WS,1B,2,1,33,9,2,2,2,0,,,
irabuhi01,1999,NYA,AL,ALCS,P,1,0,14,2,0,0,0,0,,,
jacksmi02,1999,CLE,AL,ALDS1,P,2,0,6,0,0,0,0,0,,,
javiest01,1999,HOU,NL,NLDS1,LF,2,0,12,2,0,0,0,0,,,
javiest01,1999,HOU,NL,NLDS1,RF,2,2,51,2,0,0,0,0,,,
jeterde01,1999,NYA,AL,ALCS,SS,5,5,132,10,9,2,5,0,,,
jeterde01,1999,NYA,AL,ALDS2,SS,3,3,81,5,10,0,3,0,,,
jeterde01,1999,NYA,AL,WS,SS,4,4,111,6,15,0,3,0,,,
johnsra05,1999,ARI,NL,NLDS2,P,1,1,25,1,2,0,0,0,,,
jonesan01,1999,ATL,NL,NLCS,CF,6,6,181,17,0,0,0,0,,,
jonesan01,1999,ATL,NL,NLDS1,CF,4,4,117,12,0,0,0,0,,,
jonesan01,1999,ATL,NL,WS,CF,4,4,99,10,0,0,0,0,,,
jonesch06,1999,ATL,NL,NLCS,3B,6,6,181,5,7,2,0,0,,,
jonesch06,1999,ATL,NL,NLDS1,3B,4,4,117,3,4,1,0,0,,,
jonesch06,1999,ATL,NL,WS,3B,4,4,105,1,5,0,0,0,,,
jordabr01,1999,ATL,NL,NLCS,RF,6,6,181,17,0,0,0,0,,,
jordabr01,1999,ATL,NL,NLDS1,RF,4,4,117,12,1,0,0,0,,,
jordabr01,1999,ATL,NL,WS,RF,4,4,105,8,0,1,0,0,,,
justida01,1999,CLE,AL,ALDS1,LF,3,3,78,7,2,0,1,0,,,
karsast01,1999,CLE,AL,ALDS1,P,2,0,9,0,0,0,0,0,,,
kellyro01,1999,TEX,AL,ALDS2,CF,1,1,21,1,0,0,0,0,,,
kleskry01,1999,ATL,NL,NLCS,1B,4,3,63,27,2,2,1,0,,,
kleskry01,1999,ATL,NL,NLDS1,1B,4,3,75,22,2,0,2,0,,,
kleskry01,1999,ATL,NL,WS,1B,4,3,72,20,0,0,2,0,,,
knoblch01,1999,NYA,AL,ALCS,2B,5,5,126,8,10,1,3,0,,,
knoblch01,1999,NYA,AL,ALDS2,2B,3,3,81,2,11,1,2,0,,,
knoblch01,1999,NYA,AL,WS,2B,4,4,105,10,10,0,3,0,,,
ledeeri01,1999,NYA,AL,ALCS,LF,2,2,45,3,0,1,0,0,,,
ledeeri01,1999,NYA,AL,ALCS,RF,1,0,6,0,0,0,0,0,,,
ledeeri01,1999,NYA,AL,ALDS2,LF,2,2,48,4,0,0,0,0,,,
ledeeri01,1999,NYA,AL,ALDS2,RF,3,1,33,2,0,0,0,0,,,
ledeeri01,1999,NYA,AL,WS,LF,3,3,72,1,0,0,0,0,,,
leiteal01,1999,NYN,NL,NLCS,P,2,2,21,0,1,1,0,0,,,
leiteal01,1999,NYN,NL,NLDS2,P,1,1,23,0,1,0,0,0,,,
lewisda01,1999,BOS,AL,ALCS,CF,4,4,96,6,0,0,0,0,,,
lewisda01,1999,BOS,AL,ALCS,RF,2,1,30,1,0,1,0,0,,,
lewisda01,1999,BOS,AL,ALDS1,CF,4,4,106,7,0,0,0,0,,,
limajo01,1999,HOU,NL,NLDS1,P,1,1,20,0,1,0,0,0,,,
loaizes01,1999,TEX,AL,ALDS2,P,1,1,21,0,0,0,0,0,,,
lockhke01,1999,ATL,NL,NLCS,2B,1,0,25,1,3,0,1,0,,,
lockhke01,1999,ATL,NL,NLDS1,2B,1,0,4,0,0,0,0,0,,,
lockhke01,1999,ATL,NL,WS,2B,2,1,30,1,2,0,0,0,,,
loftoke01,1999,CLE,AL,ALDS1,CF,5,5,111,14,0,1,0,0,,,
lowede01,1999,BOS,AL,ALCS,P,3,0,19,0,1,0,0,0,,,
lowede01,1999,BOS,AL,ALDS1,P,3,0,25,0,3,0,0,0,,,
maddugr01,1999,ATL,NL,NLCS,P,2,2,42,2,4,0,0,0,,,
maddugr01,1999,ATL,NL,NLDS1,P,2,1,21,0,1,0,0,0,,,
maddugr01,1999,ATL,NL,WS,P,1,1,21,1,0,0,0,0,,,
mahompa01,1999,NYN,NL,NLCS,P,3,0,19,1,2,0,2,0,,,
mahompa01,1999,NYN,NL,NLDS2,P,1,0,5,0,0,0,0,0,,,
mantema01,1999,ARI,NL,NLDS2,P,1,0,6,1,1,0,0,0,,,
martipe02,1999,BOS,AL,ALCS,P,1,1,21,0,0,0,0,0,,,
martipe02,1999,BOS,AL,ALDS1,P,2,1,30,2,0,0,0,0,,,
martira02,1999,BOS,AL,ALCS,P,1,1,20,0,2,0,0,0,,,
martira02,1999,BOS,AL,ALDS1,P,1,1,17,0,1,0,0,0,,,
martiti02,1999,NYA,AL,ALCS,1B,5,5,135,29,5,0,6,0,,,
martiti02,1999,NYA,AL,ALDS2,1B,3,3,81,29,1,1,5,0,,,
martiti02,1999,NYA,AL,WS,1B,4,4,111,41,2,0,5,0,,,
mcglike01,1999,ATL,NL,NLCS,P,1,0,3,0,1,0,0,0,,,
mcglike01,1999,ATL,NL,NLDS1,P,1,0,1,0,0,0,0,0,,,
mcglike01,1999,ATL,NL,WS,P,1,0,6,0,0,0,0,0,,,
mclemma01,1999,TEX,AL,ALDS2,2B,3,3,75,2,9,0,1,0,,,
mendora01,1999,NYA,AL,ALCS,P,2,0,7,1,0,0,0,0,,,
mendora01,1999,NYA,AL,WS,P,1,0,5,0,1,0,0,0,,,
merckke01,1999,BOS,AL,ALCS,P,2,2,23,1,3,0,0,0,,,
merckke01,1999,BOS,AL,ALDS1,P,1,1,5,0,1,0,0,0,,,
merlolo01,1999,BOS,AL,ALDS1,SS,3,1,39,3,2,1,0,0,,,
mieskma01,1999,HOU,NL,NLDS1,LF,1,1,21,0,0,0,0,0,,,
milletr02,1999,HOU,NL,NLDS1,P,2,0,4,0,0,0,0,0,,,
millwke01,1999,ATL,NL,NLCS,P,2,2,38,3,2,0,0,0,,,
millwke01,1999,ATL,NL,NLDS1,P,2,1,30,1,4,0,0,0,,,
millwke01,1999,ATL,NL,WS,P,1,1,6,0,0,0,0,0,,,
morame01,1999,NYN,NL,NLCS,CF,2,1,30,3,1,0,1,0,,,
morame01,1999,NYN,NL,NLCS,LF,2,0,25,1,0,0,0,0,,,
morame01,1999,NYN,NL,NLCS,RF,2,1,52,3,2,0,0,0,,,
morame01,1999,NYN,NL,NLDS2,CF,1,0,8,0,0,0,0,0,,,
morame01,1999,NYN,NL,NLDS2,LF,3,0,15,2,1,0,0,0,,,
mulhote01,1999,ATL,NL,NLCS,P,2,0,8,0,0,0,0,0,,,
mulhote01,1999,ATL,NL,NLDS1,P,2,0,2,0,0,0,0,0,,,
mulhote01,1999,ATL,NL,WS,P,2,0,11,1,0,0,0,0,,,
myersgr01,1999,ATL,NL,NLCS,C,2,0,25,8,0,0,0,0,0,,
myersgr01,1999,ATL,NL,WS,C,3,1,30,9,0,0,0,0,0,,
nagych01,1999,CLE,AL,ALDS1,P,2,2,30,3,1,0,0,0,,,
nelsoje01,1999,NYA,AL,ALCS,P,2,0,2,0,1,0,0,0,,,
nelsoje01,1999,NYA,AL,ALDS2,P,3,0,5,0,0,0,0,0,,,
nelsoje01,1999,NYA,AL,WS,P,4,0,8,0,1,0,0,0,,,
nixonot01,1999,ATL,NL,NLDS1,LF,1,0,9,0,0,0,0,0,,,
nixonot01,1999,ATL,NL,WS,CF,1,0,6,0,0,0,0,0,,,
nixontr01,1999,BOS,AL,ALCS,RF,4,4,99,7,0,0,0,0,,,
nixontr01,1999,BOS,AL,ALDS1,RF,5,5,130,3,0,0,0,0,,,
offerjo01,1999,BOS,AL,ALCS,2B,5,5,132,16,6,2,0,0,,,
offerjo01,1999,BOS,AL,ALDS1,2B,5,5,130,11,9,0,3,0,,,
oleartr01,1999,BOS,AL,ALCS,LF,5,5,132,7,0,0,0,0,,,
oleartr01,1999,BOS,AL,ALDS1,LF,5,5,130,7,0,0,0,0,,,
olerujo01,1999,NYN,NL,NLCS,1B,6,6,178,58,4,2,5,0,,,
olerujo01,1999,NYN,NL,NLDS2,1B,4,4,108,31,4,0,3,0,,,
olsongr01,1999,ARI,NL,NLDS2,P,2,0,1,0,0,0,0,0,,,
oneilpa01,1999,NYA,AL,ALCS,RF,5,5,129,18,0,0,0,0,,,
oneilpa01,1999,NYA,AL,ALDS2,RF,2,2,48,4,0,0,0,0,,,
oneilpa01,1999,NYA,AL,WS,RF,4,4,111,8,0,0,0,0,,,
ordonre01,1999,NYN,NL,NLCS,SS,6,6,178,7,24,0,4,0,,,
